id,name,artists,album,album_id,album_artists,album_release_date,duration_ms,popularity,explicit,track_number,disc_number,is_local,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2iUXsYOEPhVqEBwsqP70rE,Youngblood,['5 Seconds of Summer'],Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu,['5 Seconds of Summer'],2018-06-15,203417,82,False,1,1,False,2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4
2v5lLKdZG0PsXGWfvigk55,Rewind.. (But I Love You),['WHIPPED CREAM'],Someone You Can Count On,5wj4dMktjUCPq8BfsQCMR2,['WHIPPED CREAM'],2023-03-08,173609,60,False,5,1,False,2v5lLKdZG0PsXGWfvigk55,0.668,0.787,6,-8.346,0,0.0418,0.0248,0.795,0.0821,0.0381,130.034,4
5jA67K9o5mEW5NzjRCdAUg,Breath,['Elohim'],Breath,4ZjGSYAVcd7TbZfFNUFWM8,['Elohim'],2023-04-07,200339,51,False,1,1,False,5jA67K9o5mEW5NzjRCdAUg,0.776,0.916,0,-3.569,1,0.0589,0.045,0.000733,0.1,0.274,118.039,4
4461Ozpndhv2AjNqe6d0Ic,Forever - Pauline Herr Rework,"['Alison Wonderland', 'Pauline Herr']",Loner (Remixes),0MOgYRLnYJNdSd8EsqT4dJ,['Alison Wonderland'],2023-03-16,170095,48,False,1,1,False,4461Ozpndhv2AjNqe6d0Ic,0.448,0.521,11,-6.846,0,0.0328,0.198,2.64e-06,0.349,0.428,139.787,4
46bI9wmq6kDJJ3yAqTvkzH,BACK ONLINE,"['MEMBA', 'pluko', 'EVAN GIIA', 'Biicla']",BACK ONLINE,4Jo971sLoS2lO4bf9hKe2j,"['MEMBA', 'pluko', 'EVAN GIIA']",2023-02-20,217846,52,False,1,1,False,46bI9wmq6kDJJ3yAqTvkzH,0.713,0.858,4,-5.787,0,0.071,0.145,0.0254,0.0914,0.428,130.031,4
1VyRpTEE3InYTwUGcjsHJm,YOU AND ME,['k?d'],YOU AND ME,1ltwxGR8bbmlFMprZmF9pH,['k?d'],2023-03-10,220952,45,False,1,1,False,1VyRpTEE3InYTwUGcjsHJm,0.753,0.769,11,-4.724,1,0.0541,0.215,0.0187,0.0692,0.791,126.03,4
7EA2tzWnu6i0Nai8PMUZgp,Show Me The Money (with Tkay Maidza),"['Snakehips', 'Tkay Maidza']",Show Me The Money (with Tkay Maidza),7L0qZYtIIxyo1B5omj6F4B,"['Snakehips', 'Tkay Maidza']",2023-03-16,187058,56,True,1,1,False,7EA2tzWnu6i0Nai8PMUZgp,0.786,0.88,5,-4.991,0,0.145,0.0212,0.000548,0.47,0.565,122.071,4
4Z8RMY2AQ3qQV11t78zJN5,Thirst - Hex Cougar Remix,"['Alison Wonderland', 'Hex Cougar']",Thirst (Hex Cougar Remix),0qfL5xHK6BopkSSWeYVGvd,"['Alison Wonderland', 'Hex Cougar']",2023-03-02,204963,51,False,1,1,False,4Z8RMY2AQ3qQV11t78zJN5,0.531,0.949,9,-1.79,0,0.0946,0.00117,0.107,0.079,0.189,136.985,4
3qomIBwYjMXzo0qDVfSYzc,Falling,"['Chris Malinchak', 'KOLIDESCOPES']",Falling,3s8ghNpqaH4O7Xk0BqAfnS,"['Chris Malinchak', 'KOLIDESCOPES']",2022-09-02,197739,54,False,1,1,False,3qomIBwYjMXzo0qDVfSYzc,0.627,0.747,5,-9.231,0,0.108,0.0259,0.0501,0.17,0.106,125.031,4
5jhaaWjYuXOOjdcf8GePey,Missing U,['Bart B More'],Missing U,3fZzOuBn4cCQPF3li8Dcs7,['Bart B More'],2021-09-10,200000,16,False,1,1,False,5jhaaWjYuXOOjdcf8GePey,0.833,0.807,2,-3.746,1,0.0442,0.0365,0.51,0.0917,0.112,125.998,4
0QBhoXvnvnOMi1fRQJ5lPb,Intoxicated,"['Drove', 'Justin Caruso']",Dusk Till Dawn,7bSoirYsoLBybTAu3D5Yfg,['Drove'],2021-07-16,176096,27,False,5,2,False,0QBhoXvnvnOMi1fRQJ5lPb,0.659,0.838,8,-7.206,0,0.0501,0.24,0.0267,0.125,0.206,122.018,4
5UI64Cm961c0MjxfiRgnp2,Can't Let You Go,['Janee'],Can't Let You Go,20EkExmAoHseOmwm6mjV96,['Janee'],2021-04-29,150000,40,False,1,1,False,5UI64Cm961c0MjxfiRgnp2,0.732,0.672,10,-8.742,1,0.0324,0.627,0.903,0.118,0.185,128.041,4
0yyH8JYSfGEDJRUyllg4CG,Happiness (Just A Pursuit),"['Mick Mazoo', 'Leela Rosa']",Happiness (Just A Pursuit),26llcMMM2WioNcKNlmrFIk,['Mick Mazoo'],2022-07-12,164516,39,False,1,1,False,0yyH8JYSfGEDJRUyllg4CG,0.691,0.949,10,-4.587,1,0.101,0.223,0.0012,0.279,0.0582,124.059,4
0LcYvoyt5DZlK2GEMDPnHu,Through It All,"['Drove', 'Citadelle']",Through It All,4JPZZ1zyqvRJkiBeDKWnpr,"['Drove', 'Citadelle']",2022-01-07,179139,48,False,1,1,False,0LcYvoyt5DZlK2GEMDPnHu,0.584,0.914,6,-8.099,0,0.0346,0.321,0.743,0.14,0.0352,121.979,4
0OKkWbiDJ33FFDqAybJFUM,Peace Of Mind,['Drove'],Dusk Till Dawn,7bSoirYsoLBybTAu3D5Yfg,['Drove'],2021-07-16,166000,46,False,1,2,False,0OKkWbiDJ33FFDqAybJFUM,0.599,0.914,6,-8.401,1,0.0536,0.176,0.7,0.172,0.0798,119.999,4
3seZ0Y5gGrUzb2blg5L7Sd,Out Of My Mind,['Citadelle'],Out Of My Mind,5KCN7V6r76Cux45ozatVYW,['Citadelle'],2021-02-05,180483,32,False,1,1,False,3seZ0Y5gGrUzb2blg5L7Sd,0.626,0.841,6,-6.109,0,0.032,0.0431,0.558,0.128,0.0473,124.011,4
17PlCHssEBMDbFY81JUCWK,Fire & Rain - Citadelle Remix,"['LOOPERS', 'IYONA', 'Citadelle']",Fire & Rain (Citadelle Remix),4cwHzHfVL5BcWlsGPKWjnF,"['LOOPERS', 'Citadelle']",2020-07-29,193170,20,False,1,1,False,17PlCHssEBMDbFY81JUCWK,0.513,0.732,8,-6.236,1,0.0528,0.000561,0.0464,0.252,0.0679,123.068,4
4sTPAi2tq7UrPyTkalm8Nw,Never Go Back,"['Aiobahn', 'Mick Mazoo']",Never Go Back,5PBF3clBax02P6AkISYWes,"['Aiobahn', 'Mick Mazoo']",2021-04-15,188160,28,False,1,1,False,4sTPAi2tq7UrPyTkalm8Nw,0.718,0.838,8,-6.351,0,0.137,0.57,0.0974,0.154,0.384,125.008,4
0htmXjZXR0jfPypze7VvUQ,Daylight,"['MALARKEY', 'Mick Mazoo', 'Willemijn May']",Daylight,0t7HRSMfee9ZE3EhHEPFy4,"['MALARKEY', 'Mick Mazoo']",2020-09-24,179016,20,False,1,1,False,0htmXjZXR0jfPypze7VvUQ,0.754,0.626,6,-5.109,0,0.0816,0.324,0.000184,0.159,0.314,121.962,4
3lLGqbg4MFogvxKKgK3dQB,Midnight,['Mick Mazoo'],Midnight,6tekFxWP50ojlYn6jHL2vW,['Mick Mazoo'],2022-09-23,152827,30,False,1,1,False,3lLGqbg4MFogvxKKgK3dQB,0.755,0.731,11,-5.59,0,0.109,0.0906,0.00267,0.126,0.291,122.038,4
0oOpdPRsSsbOqHL4wsRBmU,Be With You,"['Danny Leax', 'Mick Mazoo']",Be With You,10kKSEocg07JyxE7BpwLUr,"['Danny Leax', 'Mick Mazoo']",2021-08-10,155624,24,False,1,1,False,0oOpdPRsSsbOqHL4wsRBmU,0.691,0.625,1,-6.855,1,0.0685,0.00842,0.00449,0.725,0.548,128.178,4
5KuMYx5VncjdS6CSuurWlk,Without You,['OVSKY'],Without You,1PS4HKWlVVopci1ElsHCoc,['OVSKY'],2022-08-23,150556,40,False,1,1,False,5KuMYx5VncjdS6CSuurWlk,0.695,0.802,0,-5.594,0,0.092,0.536,0.00272,0.103,0.639,110.052,4
0meHszPk08ii2db4GNqS83,After Hours,['ellis'],After Hours,7fkTe03bDz25SbepmMr2fw,['ellis'],2023-02-10,157883,41,False,1,1,False,0meHszPk08ii2db4GNqS83,0.654,0.857,11,-3.866,0,0.0787,0.0633,4.92e-06,0.292,0.716,117.965,4
7ke3ZfkrKDYiJB9Y1IvJye,Never Giving You Up,"['MorganJ', 'Kate Wild']",Never Giving You Up,4vVSHOb4MV2428lLweW6rj,"['MorganJ', 'Kate Wild']",2021-01-29,192000,22,False,1,1,False,7ke3ZfkrKDYiJB9Y1IvJye,0.59,0.93,5,-3.608,0,0.141,0.0112,0.00144,0.752,0.286,125.795,4
6osB9032gsnR0phMS0c4SP,After Life,['Siks'],After Life,3l1pC8RxDRWikZmoTvKJEV,['Siks'],2021-03-12,155806,33,False,1,1,False,6osB9032gsnR0phMS0c4SP,0.553,0.87,5,-4.657,1,0.0699,0.0126,0.537,0.223,0.121,123.911,4
7LgOkzv8NTDeInrCLJnNru,Heartbreak On The Dancefloor (feat. Frances),"['SG Lewis', 'Frances']",times,6WlRyrfOBZGYA5u5TmloKY,['SG Lewis'],2021-02-19,195853,47,False,5,1,False,7LgOkzv8NTDeInrCLJnNru,0.699,0.748,2,-5.706,1,0.107,0.0999,0,0.0616,0.86,101.019,4
1FG2lH6gxJCX94kOg2Sozp,No Time,['Lastlings'],First Contact,4dCgqMWPJuBmL0BHiXwIEf,['Lastlings'],2020-11-20,236173,43,False,7,1,False,1FG2lH6gxJCX94kOg2Sozp,0.681,0.819,11,-7.792,1,0.0327,0.0292,0.653,0.237,0.204,116.008,4
01NInHTOPElDdvw8rfnsjK,How Could I Ever?,"['KUU', 'Shungudzo']",How Could I Ever?,17qtfcI37nyRmBTFdJM9Sz,"['KUU', 'Alex Metric', 'Riton']",2020-07-17,247831,41,False,1,1,False,01NInHTOPElDdvw8rfnsjK,0.729,0.663,9,-6.524,0,0.0388,0.231,0.625,0.0794,0.553,124.006,4
6uSLLJJ5r936DO1SASSViy,Hide and Seek - Le Youth Remix,"['Catie Turner', 'Le Youth']",Hide and Seek (Le Youth Remix),0scTzt9c9pgTQJM5jPthaO,"['Catie Turner', 'Le Youth']",2021-05-07,231288,51,False,1,1,False,6uSLLJJ5r936DO1SASSViy,0.591,0.763,3,-9.63,1,0.0314,0.00279,0.0214,0.136,0.172,123.98,4
4D09wI2gi5vX9ajRztj1Qf,Out Of Touch - CRi Remix,"['Lastlings', 'CRi']",Out Of Touch (Remixes),4vr2ogtjMDoeVfoWeoi7ri,['Lastlings'],2021-04-08,377512,24,False,1,1,False,4D09wI2gi5vX9ajRztj1Qf,0.666,0.727,9,-8.686,0,0.0377,0.0083,0.782,0.14,0.25,124.011,4
62MosvjGMQY3HeGPFEsmM1,No One Dies From Love,['Tove Lo'],No One Dies From Love,2oKzwmlJS888dI16InbxCv,['Tove Lo'],2022-05-03,186018,64,False,1,1,False,62MosvjGMQY3HeGPFEsmM1,0.652,0.801,0,-6.632,1,0.0576,0.0717,1.22e-06,0.264,0.346,121.099,4
56pKxbJR1QFD8fmcqNI4R5,Pattern,"['Le Youth', 'Sultan + Shepard', 'Emily Falvey']",Pattern,7FL4xjBXkmCJFDVDKP51dG,"['Le Youth', 'Sultan + Shepard']",2022-03-31,252058,53,False,1,1,False,56pKxbJR1QFD8fmcqNI4R5,0.612,0.741,4,-7.002,0,0.0359,0.0759,0.000416,0.121,0.0672,122.001,4
1afMiKqXVRBunESLuUtCqJ,Closer,"['JODA', 'Robyn Sherwell', 'Jono Grant', 'Darren Tate']",JODA,5QoX8eEaLS9XKFFzYcFC6B,"['JODA', 'Darren Tate']",2022-08-26,299239,42,False,5,1,False,1afMiKqXVRBunESLuUtCqJ,0.539,0.697,5,-8.596,1,0.0287,0.00907,0.834,0.103,0.153,119.989,4
4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye,"['ODESZA', 'Bettye LaVette']",The Last Goodbye,4vpnU0Hu4c0KNq2p4nz4U2,"['ODESZA', 'Bettye LaVette']",2022-02-08,358983,69,False,1,1,False,4XeIiGpUBshIfs9yrBDVZC,0.667,0.92,9,-2.71,1,0.0773,0.00752,0.00232,0.126,0.146,114.977,4
4noLUZORDAJYCOzkN5OTBH,Omen (feat. Lyrah),"['Holiday87', 'The Knocks', 'Lyrah']",Omen (feat. Lyrah),6Hj2w3WVnDeCL4Tvhffhll,"['Holiday87', 'The Knocks', 'Lyrah']",2022-09-02,224541,48,False,1,1,False,4noLUZORDAJYCOzkN5OTBH,0.712,0.759,5,-5.48,0,0.0343,0.00235,0.286,0.142,0.797,131.031,4
1MPfyPFjBE0e9GGWImKlXf,Lay It All On Me,"['Phantoms', 'Jem Cooke']",Lay It All On Me,2uvf564mzMbpHwuT0v3i37,"['Phantoms', 'Jem Cooke']",2022-01-26,227384,45,False,1,1,False,1MPfyPFjBE0e9GGWImKlXf,0.574,0.922,6,-6.309,1,0.042,0.0151,0.453,0.0835,0.705,126.002,4
6ExxJ9telaOPy8U2onom9F,About You,"['Nils Hoffmann', 'Malou']",A Radiant Sign,5QpbkUhMenmgathlclAcBl,['Nils Hoffmann'],2022-09-02,232917,45,False,9,1,False,6ExxJ9telaOPy8U2onom9F,0.55,0.629,5,-9.762,0,0.0447,0.112,0.0114,0.0976,0.202,111.009,4
4v7upodwI4FX1oCAa8sy0x,Shy,"['M.R.I.', 'TICO']",Shy,6kLtZjKD9N6B9gc3i095P4,['M.R.I.'],2019-02-15,147600,58,False,1,1,False,4v7upodwI4FX1oCAa8sy0x,0.634,0.827,0,-5.751,0,0.338,0.39,0.0013,0.21,0.365,199.831,4
3kcKlOkQQEPVwxwljbGJ5p,Kernkraft 400 (A Better Day),"['Topic', 'A7S']",Kernkraft 400 (A Better Day),2NIChqkijGw4r4Dqfmg0A3,"['Topic', 'A7S']",2022-06-17,165800,77,False,1,1,False,3kcKlOkQQEPVwxwljbGJ5p,0.623,0.727,11,-5.57,0,0.0562,0.184,2.02e-05,0.309,0.4,125.975,4
3D1gyyq9jqz3lYKrL7pxrS,Superlike,['Crunkz'],Superlike,4wdzJOjPxHG20G2sa47kfk,['Crunkz'],2022-01-14,137459,66,False,1,1,False,3D1gyyq9jqz3lYKrL7pxrS,0.78,0.743,1,-8.724,1,0.184,0.36,0.0406,0.119,0.607,124.099,4
5uBfVcKFMklVWEgbV5uNiO,Done To Me,['Amés'],Done To Me,5DdbDK1ZZM12tMDLGLzYEG,['Amés'],2021-04-09,145500,64,False,1,1,False,5uBfVcKFMklVWEgbV5uNiO,0.654,0.867,11,-6.659,0,0.0347,0.0207,0.00894,0.161,0.63,122.018,4
55vxJOfCXlkiFzELyNTYQm,All Mine,['D.O.D'],All Mine,71dkC0kz5fl6b0rtjPPeBe,['D.O.D'],2021-05-14,151500,66,False,1,1,False,55vxJOfCXlkiFzELyNTYQm,0.777,0.746,6,-5.715,0,0.0382,0.0139,0.0805,0.0973,0.263,121.99,4
7aXlU5AC9cLJsXycbMcVEN,Make You Mine,['Tensnake'],L.A.,3IoL5TIdSTdVrZTPZ6OjVM,['Tensnake'],2020-10-16,224353,44,False,8,1,False,7aXlU5AC9cLJsXycbMcVEN,0.728,0.751,7,-5.061,0,0.0619,0.023,0.00182,0.579,0.314,122.979,4
7fVk1KvrGbiADXtgIVrbfP,Discover Love - Kaidro Remix,"['Ryos', 'Envy Monroe', 'Kaidro']",Discover Love (Remixes),74AVNqzAnTW6s0L6vpTTTp,['Ryos'],2017-10-09,184347,45,False,1,1,False,7fVk1KvrGbiADXtgIVrbfP,0.562,0.842,1,-5.229,0,0.0345,0.0192,0,0.131,0.544,137.989,4
2exlWmUXIoMGpo5SvWXwN5,We Could Have It All,['Punctual'],We Could Have It All,6Nm8yTBRXvqYY6LuGsvXHu,['Punctual'],2022-04-08,210290,60,False,1,1,False,2exlWmUXIoMGpo5SvWXwN5,0.649,0.789,9,-5.097,0,0.037,0.0967,0.000155,0.315,0.245,125.002,4
4bvvJJCO7V1yt9UvBfNM1G,Better Days,['Drove'],Drift Away,4y9IUiJPYubQOtjEsS5lQm,['Drove'],2022-07-08,192000,56,False,1,1,False,4bvvJJCO7V1yt9UvBfNM1G,0.638,0.882,1,-7.204,1,0.0346,0.0118,0.177,0.127,0.0479,124.978,4
7I4yaEqhvAhz795dN0mMre,Just Words,['DVBBS'],Just Words,1FMCftRNNz9GGDuDHCxpqd,['DVBBS'],2022-10-28,171405,58,False,1,1,False,7I4yaEqhvAhz795dN0mMre,0.722,0.8,11,-4.474,0,0.0946,0.0539,0.000104,0.312,0.586,125.008,4
5AnFltV45uUTHmRIzHvzUh,Too Late For Love,['3LAU'],Too Late For Love,69MFUAZ9z6yxkUqmPahJIN,['3LAU'],2022-11-25,162295,52,False,1,1,False,5AnFltV45uUTHmRIzHvzUh,0.609,0.629,1,-8.042,0,0.0297,0.0454,0.00656,0.515,0.283,122.018,4
5JplqjpRscO4GlnXGhSqNd,I Don't Really Care,"['WILL K', 'Neville']",I Don't Really Care,1xaNQmsdY7M9X4DhcLSyy2,"['WILL K', 'Neville']",2022-04-29,174193,43,False,1,1,False,5JplqjpRscO4GlnXGhSqNd,0.818,0.822,9,-5.743,0,0.136,0.0649,0.00598,0.254,0.441,123.998,4
5BYFvZ2r8WjRN8nSZfOMbm,About U,"['Aiobahn', 'Vin']",About U,36mPTyOdeKIGt92x58Ltxa,['Aiobahn'],2018-05-25,175476,39,False,1,1,False,5BYFvZ2r8WjRN8nSZfOMbm,0.561,0.948,2,-2.871,1,0.0682,0.0667,5e-06,0.0962,0.261,126.015,4
5la65JGWRoTOGZh058G7l4,Searching,"['James Landino', 'Slyleaf']",Searching,3cVZO9uNUN7cevtOm7kbSC,"['James Landino', 'Slyleaf']",2020-01-10,188181,32,False,1,1,False,5la65JGWRoTOGZh058G7l4,0.69,0.793,3,-5.912,1,0.164,0.113,0,0.107,0.434,109.999,4
11RgVFWsEhYqVCt6SednAt,Liar,['Tommy Jayden'],Liar,4xMujyc8G25ZrdJ2qXWhDH,['Tommy Jayden'],2021-02-05,174843,33,False,1,1,False,11RgVFWsEhYqVCt6SednAt,0.604,0.897,5,-4.698,0,0.0365,0.00322,0,0.0829,0.156,128.039,4
4jM6XO7jnZbnZTz7ihDzhO,Together,"['GSPR', 'Faith']",Together,6qwOh8kRsOkq7c9BaLkKfl,"['GSPR', 'Faith']",2020-11-20,175238,16,False,1,1,False,4jM6XO7jnZbnZTz7ihDzhO,0.583,0.939,7,-4.685,1,0.0406,0.0133,0.143,0.0637,0.0381,125.975,4
2VniofCBiA08LSHLZu4L9u,Keep Trying,['Falling Decibyls'],Keep Trying,4DKI04kcQ6TtOKpUqYku6I,['Falling Decibyls'],2022-11-25,179047,4,False,1,1,False,2VniofCBiA08LSHLZu4L9u,0.58,0.953,4,-2.707,0,0.0742,0.158,0,0.222,0.57,125.953,4
0yw9ZrCB8VEMQmI1DtKvrZ,Never Had,"['Duumu', 'Meggie York']",Never Had,3IeHm3BzzZkudqDWhhh6mj,"['Duumu', 'Meggie York']",2020-11-20,212307,29,False,1,1,False,0yw9ZrCB8VEMQmI1DtKvrZ,0.638,0.913,10,-4.809,1,0.0818,0.246,2.56e-05,0.243,0.318,130.029,4
0j0MIrPyEQT3pK0RZxlTk9,Interim,['Nokae'],Interim,5N2oURMZrcdclBKmNSCodq,['Nokae'],2019-08-30,267187,35,False,1,1,False,0j0MIrPyEQT3pK0RZxlTk9,0.535,0.928,11,-5.334,0,0.111,0.000811,0.784,0.0995,0.0544,191.947,3
70kdJnm1X6eEM8DbWa8Mnc,YOU'RE THE ONE,"['KAYTRANADA', 'Syd']",99.9%,6JD4Qerb8IcaAzFgpFw0sa,['KAYTRANADA'],2016-05-06,227706,72,False,11,1,False,70kdJnm1X6eEM8DbWa8Mnc,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048,4
4vOoQh9MhS9pyrbvc8LyMz,Can't Tame Her,['Zara Larsson'],Can't Tame Her,7ytOBcbbFsYDHojnMP5Gs7,['Zara Larsson'],2023-01-26,196939,82,False,1,1,False,4vOoQh9MhS9pyrbvc8LyMz,0.584,0.915,6,-3.199,0,0.11,0.00686,0.000155,0.098,0.57,181.882,4
6vOane9RzzOIITCvbHJ6m2,Just Over,['Yotto'],Just Over,2Y14Dz0r9cImcQ9Usm0xcx,['Yotto'],2023-01-05,174344,62,False,1,1,False,6vOane9RzzOIITCvbHJ6m2,0.574,0.898,7,-9.51,0,0.0333,0.002,0.74,0.166,0.0768,123.01,4
3KAExCnsrlAw9ugJcA1QDH,Escape (feat. Hayla),"['Kx5', 'deadmau5', 'Kaskade', 'Hayla']",Escape (feat. Hayla),0SU0IO8l8gC0lgMSPxiWyO,"['Kx5', 'deadmau5', 'Kaskade']",2022-03-11,240445,63,False,1,1,False,3KAExCnsrlAw9ugJcA1QDH,0.659,0.798,9,-6.933,0,0.0749,0.175,0.000379,0.708,0.15,126.064,4
0GZ6PpNaMiViu3J0MDZztp,Another You,['BONNIE X CLYDE'],Tears In Paradise,3KxCBxlG7udmxLbU4SI1LE,['BONNIE X CLYDE'],2022-11-11,169180,64,False,1,1,False,0GZ6PpNaMiViu3J0MDZztp,0.655,0.787,0,-7.466,1,0.0439,0.158,0.177,0.129,0.0394,122.044,4
7ifPwC6SBd3NSr4ozhIOz2,Falling Through the Ceiling,"['El Mundo', 'Zazou']",Falling Through the Ceiling,6sTVDZ00EmXpnafUkCXZ4y,"['El Mundo', 'Zazou']",2023-01-06,472131,44,False,1,1,False,7ifPwC6SBd3NSr4ozhIOz2,0.685,0.786,5,-8.173,0,0.0433,0.000128,0.826,0.0812,0.146,122.005,4
46OIVHWlExMXlqYRCpkEYd,UUUU,"['WhoMadeWho', 'Rampa']",UUUU,38dO16oDq91phqKFXIW1VP,"['WhoMadeWho', 'Rampa']",2022-04-29,389800,49,False,1,1,False,46OIVHWlExMXlqYRCpkEYd,0.679,0.915,0,-10.554,1,0.0458,0.00992,0.795,0.0925,0.106,124.005,4
6KTWtfD0ciy5N3Lid45D3G,Need Somebody,"['Jerro', 'Lizzy Land']",Need Somebody,0wXBsMZJHGgbSLB9hzTcuS,"['Jerro', 'Lizzy Land']",2022-10-20,214570,60,False,1,1,False,6KTWtfD0ciy5N3Lid45D3G,0.61,0.858,8,-8.482,1,0.0328,0.141,0.903,0.137,0.63,121.014,4
1C4c6ojhV5NJDIS8KpDNNo,Sweet Nothings (feat. Minke),"['Holiday87', 'Minke']",Sweet Nothings (feat. Minke),6ArVpsDw6r6FJZY5lCW0Mi,"['Holiday87', 'The Knocks', 'Minke']",2021-06-16,228845,58,False,1,1,False,1C4c6ojhV5NJDIS8KpDNNo,0.699,0.609,1,-11.505,0,0.0663,0.26,0.338,0.11,0.121,120.025,4
1IQIzH150iF2R5NaBRyGAG,Falling Back,"['MYRNE', 'Shallou']",Falling Back,5YtbuCRyDgcFhczoXr7KQR,"['MYRNE', 'Shallou']",2022-10-28,261120,49,False,1,1,False,1IQIzH150iF2R5NaBRyGAG,0.673,0.901,2,-7.457,1,0.0661,0.196,0.107,0.0679,0.276,124.995,4
3qa60ubSTZWvjqWUzCqluX,After Hours,['DVBBS'],After Hours,3C0p7hbho3RxZauWZjYMOm,['DVBBS'],2023-01-13,167731,57,False,1,1,False,3qa60ubSTZWvjqWUzCqluX,0.742,0.651,6,-7.764,0,0.195,0.25,0.0199,0.135,0.418,122.023,4
4IyrCFU0VeashNaFySWyQm,Can I Get It Back (R3HAB Remix),"['Jordana Bryant', 'R3HAB']",Can I Get It Back (R3HAB Remix),3MCSqRSRpH36UeP6PmeHvt,"['Jordana Bryant', 'R3HAB']",2023-02-03,138842,53,False,1,1,False,4IyrCFU0VeashNaFySWyQm,0.774,0.749,11,-5.841,0,0.0335,0.0115,0.00201,0.208,0.363,121.0,4
1iXulY4UeMdoYQHf6A2SFz,Forever,"['KILL SCRIPT', 'Crooked Bangs']",Forever,6bh0rnLAnNDQAssyhHHVdy,"['KILL SCRIPT', 'Crooked Bangs']",2022-01-21,205685,43,False,1,1,False,1iXulY4UeMdoYQHf6A2SFz,0.731,0.794,11,-5.845,0,0.0486,0.0156,0.0282,0.105,0.0638,125.036,4
2ZpL0ykp4gIyMxHam6vi6G,Way Back Home,"['Audien', 'Jordan Grace']",Way Back Home,4I4yBrnQO22XwUh0iUYiSO,"['Audien', 'Jordan Grace']",2022-11-11,164056,54,False,1,1,False,2ZpL0ykp4gIyMxHam6vi6G,0.634,0.713,9,-3.718,1,0.0357,0.245,0.000169,0.0703,0.218,128.02,4
03P8OuXYbTy6dCWq007z1q,Float Away,"['Elohim', 'NITTI']",Float Away,3YbdmVuq1XbnSW6Py88gu2,"['Elohim', 'NITTI']",2022-08-12,200894,48,False,1,1,False,03P8OuXYbTy6dCWq007z1q,0.748,0.855,1,-1.741,0,0.0629,0.319,0.000152,0.115,0.475,97.988,4
37107dPB28NderX4Tpbirg,Side By Side (with MKLA),"['Syn Cole', 'MKLA']",Side By Side (with MKLA),41tTMz5QHSUZgrKEYzsPlH,"['Syn Cole', 'MKLA']",2022-07-08,153870,61,False,1,1,False,37107dPB28NderX4Tpbirg,0.749,0.794,5,-6.798,0,0.0379,0.0198,3.67e-05,0.1,0.385,123.955,4
46JbXTR6VNrnnoJJAsn6gN,LIGHTWAVES,"['Benny Benassi', 'Anabel Englund']",LIGHTWAVES,1JhkARu8eNtzhsxCNwjnte,"['Benny Benassi', 'Anabel Englund']",2022-05-13,141453,59,False,1,1,False,46JbXTR6VNrnnoJJAsn6gN,0.647,0.908,10,-5.606,0,0.0324,0.0363,2.48e-06,0.075,0.163,125.953,4
4qOErzIVJ5dGY9U0aAZhwz,All I Need,['Forester'],All I Need,2nCBGeudGkR5ZYFey8Ibix,['Forester'],2022-09-16,186526,57,False,1,1,False,4qOErzIVJ5dGY9U0aAZhwz,0.503,0.983,10,-3.785,0,0.111,0.0861,0.131,0.088,0.343,181.548,3
128BW48JmONhjYQzUUwigC,Starlight,['Rogue'],Starlight,1x8nvALQ0zTvYavj5bz8QW,['Rogue'],2022-08-02,240816,44,False,1,1,False,128BW48JmONhjYQzUUwigC,0.467,0.869,4,-6.826,0,0.0584,0.00285,4.26e-05,0.0847,0.367,147.029,4
7yfnNGWg10OgBjpGx1G2M7,Safe & Sound,"['Tritonal', 'Last Heroes', 'Lizzy Land']",Safe & Sound,4jVNpfwJ31athD8jR5Mg1x,"['Tritonal', 'Last Heroes', 'Lizzy Land']",2022-03-17,208800,40,False,1,1,False,7yfnNGWg10OgBjpGx1G2M7,0.488,0.719,10,-6.269,1,0.0317,0.0445,0.000184,0.0983,0.142,100.012,4
3Dr0xDJwXy6JkiHNJfv5zd,Wish It Was You,"['Audien', 'Cate Downey']",Wish It Was You,75wWmFkPXHTTbw47RRvuvb,"['Audien', 'Cate Downey']",2021-08-27,192000,57,False,1,1,False,3Dr0xDJwXy6JkiHNJfv5zd,0.644,0.616,1,-3.928,0,0.0391,0.0927,0,0.105,0.467,124.957,4
5wM6LOw2U6XeIFHfsgI6wU,Love You Back,['Madeon'],Love You Back,3RfQXBQeOMWJPwsy4BO2Na,['Madeon'],2022-04-27,214103,57,False,1,1,False,5wM6LOw2U6XeIFHfsgI6wU,0.511,0.718,11,-7.46,1,0.0367,0.00454,9.61e-05,0.0913,0.274,106.016,4
2shiTxgdnUwSxvIPil0BZA,Stars Belong With You,"['N3WPORT', 'Medyk']",Stars Belong With You,6XWOydRIMwfeCZG2KytXc6,"['N3WPORT', 'Medyk']",2022-05-26,302400,41,False,1,1,False,2shiTxgdnUwSxvIPil0BZA,0.441,0.484,11,-8.174,1,0.0294,0.18,7.19e-05,0.0984,0.0385,99.995,4
